od,tpep_pickup_datetime,PULocationID,DOLocationID,Ex
4428,9101,48,164,7001
4430,9101,233,140,7001
4431,9101,162,246,7001
4436,9128,233,161,7022
4441,9128,90,161,7022
4443,9128,107,161,7022
4449,9155,48,162,7043
4452,9155,238,170,7043
4454,9155,68,186,7043
4458,9155,151,100,7043
4463,9183,229,161,7064
4468,9183,229,161,7064
4471,9183,239,234,7064
4476,9183,48,262,7064
4496,9209,48,162,7084
4498,9209,48,162,7084
4499,9209,100,161,7084
4501,9209,238,262,7084
4505,9209,48,161,7084
4508,9236,143,246,7105
4510,9236,236,68,7105
4517,9236,233,230,7105
4520,9236,186,162,7105
4527,9236,162,107,7105
4531,9263,224,68,7126
4533,9263,236,107,7126
4540,9263,90,140,7126
4542,9263,100,161,7126
4544,9263,262,162,7126
4551,9263,224,170,7126
4560,9291,186,137,7147
4568,9291,141,236,7147
4573,9291,224,75,7147
4581,9291,48,161,7147
4584,9291,143,236,7147
4588,9318,186,107,7168
4593,9318,186,141,7168
4596,9318,236,162,7168
4597,9318,186,107,7168
4605,9318,239,143,7168
4611,9345,162,141,7189
4623,9345,170,234,7189
4629,9345,263,170,7189
4633,9345,43,162,7189
4634,9345,229,141,7189
4646,9371,100,230,7209
4652,9371,100,170,7209
4655,9371,142,141,7209
4658,9371,262,236,7209
4660,9371,48,161,7209
4664,9399,162,68,7230
4672,9399,186,137,7230
4677,9399,90,230,7230
4680,9399,68,246,7230
4681,9399,75,170,7230
4687,9426,143,230,7251
4692,9426,234,229,7251
4695,9426,75,68,7251
4697,9426,48,161,7251
4698,9426,68,224,7251
4706,9453,161,237,7272
4713,9453,238,142,7272
4715,9453,100,161,7272
4721,9453,236,161,7272
4723,9480,90,107,7293
4725,9480,236,100,7293
4738,9480,262,75,7293
4743,9480,230,50,7293
4749,9480,100,161,7293
4756,9508,237,140,7314
4757,9508,263,75,7314
4758,9508,234,229,7314
4767,9508,143,238,7314
4769,9508,161,100,7314
4777,9534,143,162,7334
4778,9534,186,230,7334
4783,9534,151,142,7334
4787,9534,229,224,7334
4792,9534,48,68,7334
4815,9561,143,100,7355
4817,9561,162,186,7355
4823,9561,229,164,7355
4824,9561,162,141,7355
4827,9561,236,75,7355
4830,9561,100,230,7355
4837,9588,246,230,7376
4847,9588,137,170,7376
4848,9588,233,234,7376
4849,9588,48,161,7376
4851,9588,48,161,7376
4859,9616,162,186,7397
4860,9616,239,237,7397
4864,9616,43,75,7397
4869,9616,229,170,7397
4871,9616,234,170,7397
4890,9643,142,230,7418
4895,9643,239,170,7418
4897,9643,262,43,7418
4905,9643,262,236,7418
4908,9643,170,68,7418
4913,9643,162,230,7418
4918,9670,263,142,7439
4923,9670,162,246,7439
4929,9670,161,164,7439
4936,9670,48,162,7439
4940,9670,142,143,7439
4941,9670,143,230,7439
4947,9696,143,236,7459
4952,9696,107,234,7459
4968,9696,161,48,7459
4971,9696,48,246,7459
4972,9696,230,186,7459
4974,9724,90,246,7480
4976,9724,43,236,7480
4983,9724,236,161,7480
4986,9724,151,238,7480
4995,9724,137,141,7480
5011,9751,236,237,7501
5014,9751,186,234,7501
5019,9751,90,237,7501
5024,9751,107,234,7501
5025,9751,141,263,7501
5031,9778,162,186,7522
5032,9778,140,236,7522
5042,9778,68,48,7522
5046,9778,48,230,7522
5052,9778,48,230,7522
5062,9805,263,161,7543
5064,9805,239,238,7543
5065,9805,236,237,7543
5072,9805,162,230,7543
5078,9805,186,170,7543
5082,9833,186,137,7564
5089,9833,142,230,7564
5090,9833,162,137,7564
5092,9833,229,141,7564
5094,9833,162,140,7564
5112,9859,239,142,7584
5118,9859,48,230,7584
5125,9859,186,234,7584
5131,9859,90,141,7584
5135,9859,48,230,7584
5142,9859,186,107,7584
5151,9886,186,230,7605
5164,9886,233,230,7605
5169,9886,186,161,7605
5170,9886,162,246,7605
5176,9886,224,237,7605
5178,9886,48,246,7605
5213,9913,186,161,7626
5218,9913,186,107,7626
5221,9913,236,161,7626
5225,9913,237,186,7626
5226,9913,48,142,7626
5230,9913,100,140,7626
5234,9941,186,68,7647
5235,9941,230,233,7647
5244,9941,162,164,7647
5252,9941,263,233,7647
5254,9941,48,170,7647
5258,9941,107,137,7647
5268,9968,161,230,7668
5270,9968,143,164,7668
5273,9968,50,234,7668
5278,9968,107,234,7668
5279,9968,263,162,7668
5286,9968,186,230,7668
5301,9995,141,75,7689
5306,9995,100,170,7689
5308,9995,224,230,7689
5328,9995,186,68,7689
5332,9995,236,186,7689
5334,9995,48,186,7689
5351,10021,186,246,7709
5353,10021,230,161,7709
5355,10021,68,229,7709
5361,10021,68,48,7709
5366,10021,236,140,7709
5372,10021,186,162,7709
5376,10049,186,170,7730
5377,10049,140,162,7730
5381,10049,164,137,7730
5383,10049,238,161,7730
5387,10049,143,161,7730
5396,10049,237,236,7730
5420,10076,143,170,7751
5421,10076,186,140,7751
5428,10076,263,234,7751
5433,10076,170,50,7751
5435,10076,48,230,7751
5440,10076,237,162,7751
5448,10103,107,230,7772
5451,10103,236,230,7772
5453,10103,238,100,7772
5456,10103,263,237,7772
5470,10103,170,237,7772
5471,10103,48,236,7772
5489,10130,50,161,7793
5499,10130,100,230,7793
5504,10130,234,100,7793
5507,10130,141,75,7793
5513,10130,100,161,7793
5514,10130,164,234,7793
5518,10158,143,162,7814
5531,10158,48,68,7814
5532,10158,48,230,7814
5534,10158,48,68,7814
5535,10158,237,236,7814
5541,10184,141,229,7834
5548,10184,236,140,7834
5558,10184,107,170,7834
5564,10184,162,186,7834
5566,10184,48,164,7834
5572,10211,238,137,7855
5575,10211,141,230,7855
5578,10211,162,107,7855
5580,10211,238,236,7855
5587,10211,100,161,7855
5591,10211,100,107,7855
5613,10238,142,161,7876
5616,10238,162,137,7876
5618,10238,100,170,7876
5620,10238,100,161,7876
5622,10238,186,230,7876
5623,10238,230,186,7876
5641,10266,234,68,7897
5645,10266,50,140,7897
5652,10266,186,262,7897
5654,10266,170,100,7897
5656,10266,161,230,7897
5658,10266,161,230,7897
5673,10293,141,263,7918
5687,10293,48,161,7918
5692,10293,107,234,7918
5694,10293,186,162,7918
5699,10293,161,50,7918
5711,10293,48,50,7918
5713,10293,236,162,7918
5717,10320,239,230,7939
5718,10320,151,75,7939
5720,10320,141,237,7939
5728,10320,233,140,7939
5729,10320,233,100,7939
5733,10320,100,230,7939
5758,10346,263,246,7959
5767,10346,263,43,7959
5768,10346,151,100,7959
5787,10346,68,186,7959
5789,10346,236,229,7959
5791,10346,170,100,7959
5796,10346,100,170,7959
5805,10374,151,68,7980
5820,10374,236,161,7980
5826,10374,48,170,7980
5835,10374,236,238,7980
5839,10374,229,141,7980
5841,10374,48,186,7980
5842,10374,137,161,7980
5859,10401,100,137,8001
5863,10401,262,90,8001
5870,10401,142,161,8001
5884,10401,107,234,8001
5892,10401,161,237,8001
5893,10401,137,107,8001
5898,10401,186,238,8001
5908,10428,263,75,8022
5910,10428,143,140,8022
5911,10428,48,140,8022
5933,10428,151,186,8022
5938,10428,162,68,8022
5947,10428,236,161,8022
5950,10428,170,162,8022
5956,10455,239,100,8043
5965,10455,186,246,8043
5968,10455,263,161,8043
5970,10455,161,230,8043
5980,10455,48,161,8043
5986,10455,262,162,8043
5998,10455,186,161,8043
6008,10481,100,162,8063
6012,10481,100,161,8063
6014,10481,246,230,8063
6017,10481,90,230,8063
6032,10481,237,161,8063
6037,10481,239,230,8063
6050,10481,229,141,8063
6051,10509,186,161,8084
6053,10509,143,186,8084
6054,10509,263,140,8084
6055,10509,237,236,8084
6067,10509,186,75,8084
6071,10509,224,140,8084
6095,10509,107,137,8084
6109,10536,186,170,8105
6119,10536,236,161,8105
6120,10536,262,161,8105
6125,10536,100,230,8105
6140,10536,107,164,8105
6150,10536,100,162,8105
6155,10536,107,186,8105
6157,10536,229,170,8105
6176,10563,229,161,8126
6178,10563,186,170,8126
6189,10563,262,237,8126
6190,10563,48,237,8126
6206,10563,186,50,8126
6207,10563,100,161,8126
6216,10591,43,230,8147
6220,10591,43,143,8147
6227,10591,140,246,8147
6229,10591,100,230,8147
6245,10591,263,141,8147
6256,10591,186,230,8147
6257,10591,90,100,8147
6266,10618,164,161,8168
6277,10618,48,141,8168
6284,10618,100,230,8168
6287,10618,137,161,8168
6288,10618,229,43,8168
6300,10618,43,229,8168
6306,10618,48,161,8168
6319,10645,48,161,8189
6322,10645,230,142,8189
6328,10645,100,161,8189
6330,10645,141,161,8189
6336,10645,142,239,8189
6343,10645,236,161,8189
6354,10645,186,170,8189
6360,10671,164,230,8209
6362,10671,100,230,8209
6364,10671,107,162,8209
6370,10671,100,230,8209
6391,10671,170,263,8209
6404,10671,234,137,8209
6405,10671,100,170,8209
6409,10699,141,75,8230
6411,10699,48,75,8230
6416,10699,186,48,8230
6419,10699,170,107,8230
6424,10699,236,140,8230
6449,10699,186,164,8230
6451,10699,162,68,8230
6459,10726,107,230,8251
6460,10726,236,162,8251
6472,10726,186,230,8251
6473,10726,170,107,8251
6475,10726,142,161,8251
6478,10726,161,162,8251
6484,10726,107,162,8251
6510,10753,230,234,8272
6521,10753,107,186,8272
6532,10753,48,230,8272
6534,10753,236,164,8272
6535,10753,239,170,8272
6542,10753,100,230,8272
6548,10753,48,233,8272
6574,10780,186,229,8293
6579,10780,186,161,8293
6580,10780,186,161,8293
6585,10780,48,100,8293
6589,10780,90,161,8293
6606,10780,162,100,8293
6618,10780,100,90,8293
6621,10780,186,170,8293
6624,10808,48,237,8314
6627,10808,186,137,8314
6630,10808,186,162,8314
6640,10808,162,239,8314
6649,10808,161,230,8314
6656,10808,107,141,8314
6657,10808,162,246,8314
6679,10808,48,68,8314
6698,10834,186,230,8334
6699,10834,48,142,8334
6710,10834,186,246,8334
6711,10834,236,75,8334
6732,10834,107,75,8334
6735,10834,48,161,8334
6742,10834,236,140,8334
6748,10834,239,236,8334
6760,10861,186,161,8355
6762,10861,224,161,8355
6775,10861,186,140,8355
6780,10861,162,107,8355
6788,10861,186,246,8355
6789,10861,229,140,8355
6817,10861,48,107,8355
6823,10861,186,143,8355
6842,10888,233,234,8376
6847,10888,236,161,8376
6853,10888,48,237,8376
6854,10888,48,239,8376
6856,10888,262,236,8376
6874,10888,234,170,8376
6881,10888,233,230,8376
6893,10888,75,236,8376
6898,10916,229,141,8397
6923,10916,48,161,8397
6940,10916,68,48,8397
6946,10916,100,237,8397
6947,10916,161,162,8397
6948,10916,186,107,8397
6955,10916,100,161,8397
6956,10916,48,162,8397
6968,10943,90,234,8418
6970,10943,186,170,8418
6980,10943,100,230,8418
6996,10943,236,238,8418
7001,10943,238,161,8418
7004,10943,238,230,8418
7012,10943,238,142,8418
7022,10943,142,238,8418
7041,10970,107,137,8439
7050,10970,186,170,8439
7067,10970,48,161,8439
7071,10970,234,137,8439
7072,10970,230,142,8439
7083,10970,262,236,8439
7084,10970,48,68,8439
7086,10970,230,162,8439
7100,10996,68,107,8459
7104,10996,239,48,8459
7110,10996,263,161,8459
7118,10996,140,137,8459
7122,10996,263,162,8459
7126,10996,186,164,8459
7129,10996,186,233,8459
7133,10996,164,170,8459
7164,10996,68,90,8459
7176,11024,239,236,8480
7182,11024,43,236,8480
7194,11024,164,161,8480
7213,11024,50,107,8480
7220,11024,143,234,8480
7221,11024,90,137,8480
7232,11024,164,162,8480
7240,11024,48,161,8480
7256,11051,50,230,8501
7261,11051,75,237,8501
7267,11051,100,161,8501
7294,11051,234,161,8501
7298,11051,100,162,8501
7299,11051,224,170,8501
7304,11051,151,142,8501
7305,11051,233,162,8501
7309,11051,48,68,8501
7319,11078,100,68,8522
7326,11078,48,230,8522
7330,11078,186,161,8522
7337,11078,238,43,8522
7342,11078,143,230,8522
7348,11078,48,246,8522
7351,11078,48,230,8522
7385,11078,141,246,8522
7398,11078,48,161,8522
7406,11105,262,230,8543
7414,11105,262,234,8543
7421,11105,170,48,8543
7422,11105,236,162,8543
7426,11105,137,100,8543
7450,11105,236,140,8543
7453,11105,236,237,8543
7463,11105,162,234,8543
7474,11133,107,137,8564
7485,11133,140,262,8564
7488,11133,263,237,8564
7512,11133,186,100,8564
7513,11133,236,143,8564
7516,11133,236,140,8564
7519,11133,262,229,8564
7532,11133,142,246,8564
7535,11133,140,161,8564
7548,11133,107,137,8564
7583,11159,142,161,8584
7591,11159,170,100,8584
7597,11159,142,238,8584
7609,11159,100,230,8584
7611,11159,263,75,8584
7614,11159,237,234,8584
7623,11159,107,137,8584
7634,11159,90,107,8584
7640,11159,143,48,8584
7645,11186,237,140,8605
7648,11186,236,161,8605
7655,11186,50,234,8605
7668,11186,263,140,8605
7677,11186,100,161,8605
7687,11186,263,137,8605
7689,11186,229,141,8605
7703,11186,140,229,8605
7723,11186,170,90,8605
7743,11213,236,234,8626
7753,11213,186,230,8626
7760,11213,141,186,8626
7779,11213,238,140,8626
7783,11213,170,230,8626
7790,11213,263,162,8626
7793,11213,90,230,8626
7801,11213,100,170,8626
7811,11213,237,140,8626
7814,11213,151,238,8626
7846,11241,239,50,8647
7859,11241,236,140,8647
7863,11241,90,48,8647
7871,11241,229,162,8647
7881,11241,239,230,8647
7882,11241,48,161,8647
7896,11241,229,161,8647
7898,11241,186,234,8647
7900,11241,237,236,8647
7928,11268,262,164,8668
7941,11268,246,236,8668
7944,11268,107,161,8668
7954,11268,262,236,8668
7968,11268,107,68,8668
7986,11268,143,142,8668
7987,11268,164,170,8668
7996,11268,233,140,8668
8002,11268,164,237,8668
8005,11268,142,234,8668
8018,11295,236,234,8689
8025,11295,107,230,8689
8037,11295,68,107,8689
8045,11295,263,236,8689
8046,11295,238,141,8689
8050,11295,186,161,8689
8070,11295,140,75,8689
8071,11295,161,237,8689
8075,11295,90,164,8689
8098,11321,238,162,8709
8105,11321,100,230,8709
8107,11321,233,161,8709
8109,11321,262,141,8709
8127,11321,143,90,8709
8135,11321,236,161,8709
8146,11321,263,236,8709
8151,11321,170,161,8709
8152,11321,140,162,8709
8187,11349,246,263,8730
8188,11349,48,164,8730
8199,11349,48,170,8730
8200,11349,48,230,8730
8212,11349,237,161,8730
8222,11349,161,100,8730
8228,11349,151,50,8730
8246,11349,229,164,8730
8252,11349,137,141,8730
8279,11376,100,50,8751
8286,11376,263,43,8751
8293,11376,237,141,8751
8294,11376,186,50,8751
8302,11376,107,137,8751
8307,11376,263,75,8751
8308,11376,137,68,8751
8327,11376,164,186,8751
8328,11376,170,75,8751
8369,11403,75,233,8772
8371,11403,143,230,8772
8383,11403,151,141,8772
8391,11403,237,161,8772
8395,11403,90,161,8772
8410,11403,234,162,8772
8412,11403,48,230,8772
8422,11403,230,238,8772
8423,11403,100,161,8772
8427,11403,236,75,8772
8444,11430,100,164,8793
8450,11430,48,164,8793
8455,11430,238,230,8793
8463,11430,170,141,8793
8470,11430,237,170,8793
8476,11430,263,161,8793
8477,11430,238,142,8793
8484,11430,230,186,8793
8503,11430,233,164,8793
8512,11458,229,164,8814
8526,11458,151,230,8814
8528,11458,236,263,8814
8542,11458,229,162,8814
8546,11458,238,237,8814
8552,11458,229,236,8814
8559,11458,186,234,8814
8581,11458,48,43,8814
8587,11458,107,161,8814
8597,11484,239,142,8834
8601,11484,262,230,8834
8602,11484,164,186,8834
8621,11484,100,230,8834
8645,11484,90,100,8834
8646,11484,229,140,8834
8658,11484,170,230,8834
8662,11484,186,68,8834
8670,11484,170,162,8834
8685,11511,237,161,8855
8699,11511,100,234,8855
8701,11511,186,100,8855
8703,11511,263,230,8855
8704,11511,233,162,8855
8712,11511,48,246,8855
8724,11511,236,162,8855
8727,11511,68,230,8855
8757,11511,162,170,8855
8768,11538,48,68,8876
8773,11538,141,229,8876
8780,11538,48,230,8876
8782,11538,170,230,8876
8807,11538,170,161,8876
8819,11538,170,161,8876
8837,11538,142,162,8876
8842,11538,237,161,8876
8849,11538,236,234,8876
8860,11566,170,161,8897
8863,11566,238,75,8897
8876,11566,151,263,8897
8882,11566,236,140,8897
8891,11566,141,137,8897
8895,11566,262,100,8897
8905,11566,142,161,8897
8920,11566,107,164,8897
8923,11566,143,161,8897
8946,11566,238,75,8897
8954,11593,262,236,8918
8966,11593,263,233,8918
8975,11593,262,233,8918
8994,11593,263,75,8918
9000,11593,262,162,8918
9010,11593,140,170,8918
9018,11593,68,237,8918
9032,11593,229,233,8918
9041,11593,186,230,8918
9047,11593,239,236,8918
9071,11620,186,161,8939
9082,11620,141,137,8939
9083,11620,262,230,8939
9097,11620,239,162,8939
9101,11620,236,75,8939
9106,11620,238,140,8939
9108,11620,107,140,8939
9113,11620,262,234,8939
9129,11620,186,236,8939
9134,11646,239,140,8959
9142,11646,48,161,8959
9152,11646,141,238,8959
9167,11646,229,162,8959
9174,11646,48,50,8959
9176,11646,263,237,8959
9186,11646,161,230,8959
9205,11646,238,170,8959
9212,11646,48,230,8959
9220,11674,246,161,8980
9247,11674,236,161,8980
9252,11674,236,161,8980
9260,11674,236,162,8980
9261,11674,263,162,8980
9265,11674,236,143,8980
9270,11674,48,162,8980
9279,11674,239,48,8980
9293,11674,262,161,8980
9306,11674,140,186,8980
9330,11701,100,161,9001
9332,11701,151,230,9001
9335,11701,142,262,9001
9338,11701,48,161,9001
9342,11701,238,164,9001
9357,11701,262,75,9001
9375,11701,186,161,9001
9382,11701,237,230,9001
9391,11701,186,68,9001
9404,11701,107,161,9001
9410,11728,142,230,9022
9411,11728,137,161,9022
9430,11728,186,230,9022
9431,11728,48,161,9022
9442,11728,237,143,9022
9443,11728,239,186,9022
9456,11728,237,236,9022
9468,11728,236,140,9022
9486,11728,237,140,9022
9500,11755,170,230,9043
9506,11755,236,230,9043
9540,11755,161,186,9043
9550,11755,162,161,9043
9554,11755,142,161,9043
9557,11755,239,161,9043
9560,11755,239,230,9043
9561,11755,229,237,9043
9567,11755,141,230,9043
9572,11755,239,161,9043
9601,11783,236,143,9064
9607,11783,50,161,9064
9612,11783,140,162,9064
9626,11783,236,230,9064
9633,11783,141,75,9064
9646,11783,75,239,9064
9650,11783,107,161,9064
9653,11783,107,161,9064
9664,11783,263,140,9064
9678,11809,162,230,9084
9679,11809,48,90,9084
9680,11809,237,141,9084
9688,11809,43,68,9084
9689,11809,237,140,9084
9706,11809,143,239,9084
9713,11809,186,234,9084
9720,11809,237,142,9084
9724,11809,170,68,9084
9762,11809,100,161,9084
9770,11836,48,161,9105
9778,11836,143,230,9105
9779,11836,48,162,9105
9788,11836,237,263,9105
9806,11836,100,162,9105
9827,11836,170,161,9105
9836,11836,262,230,9105
9839,11836,239,142,9105
9861,11836,50,48,9105
9863,11836,186,238,9105
9902,11863,141,162,9126
9905,11863,229,161,9126
9906,11863,238,239,9126
9911,11863,107,162,9126
9922,11863,229,236,9126
9931,11863,186,230,9126
9935,11863,162,234,9126
9940,11863,238,234,9126
9946,11863,263,236,9126
9957,11863,142,75,9126
9978,11863,100,246,9126
9989,11891,186,234,9147
10001,11891,186,141,9147
10007,11891,48,141,9147
10011,11891,233,100,9147
10032,11891,100,230,9147
10034,11891,236,140,9147
10036,11891,48,246,9147
10042,11891,236,162,9147
10055,11891,246,164,9147
10066,11891,186,161,9147
10106,11918,224,186,9168
10111,11918,237,161,9168
10114,11918,48,161,9168
10116,11918,262,161,9168
10126,11918,143,161,9168
10131,11918,263,237,9168
10134,11918,246,142,9168
10157,11918,164,230,9168
10161,11918,186,161,9168
10164,11918,100,162,9168
10181,11945,236,162,9189
10196,11945,107,234,9189
10214,11945,48,161,9189
10219,11945,186,137,9189
10222,11945,186,246,9189
10232,11945,142,230,9189
10256,11945,262,162,9189
10261,11945,100,186,9189
10275,11945,162,107,9189
10277,11945,233,140,9189
10295,11971,224,100,9209
10304,11971,239,262,9209
10316,11971,164,230,9209
10332,11971,236,237,9209
10334,11971,142,229,9209
10355,11971,263,239,9209
10357,11971,164,161,9209
10365,11971,237,43,9209
10370,11971,238,162,9209
10379,11971,263,107,9209
10400,11999,236,161,9230
10406,11999,262,75,9230
10415,11999,234,137,9230
10432,11999,229,164,9230
10433,11999,186,161,9230
10439,11999,141,161,9230
10448,11999,48,140,9230
10460,11999,68,161,9230
10470,11999,186,43,9230
10490,11999,238,161,9230
10500,12026,170,161,9251
10502,12026,239,246,9251
10505,12026,170,100,9251
10519,12026,107,162,9251
